"ID","name","category","main_category","currency","deadline","goal","launched","pledged","state","backers","country","usd pledged","usd_pledged_real","usd_goal_real","diff_date"
1256668811,"Always On My Mind: The Ronnie Henn Story","Music","Music","USD",2010-09-10,1200,2010-06-12 18:14:53,1241.3,"successful",50,"US",1241.3,1241.3,1200,90
946415229,"""Wanton Foray with Fredrick Wilson II""","Web","Journalism","USD",2015-03-08,2500,2015-02-06 12:03:31,2503,"successful",38,"US",2503,2503,2500,30
1464017613,"Sanctum Polis - Rest Eternal Memory","Video Games","Games","USD",2014-10-19,55000,2014-09-05 23:02:05,15235,"failed",293,"US",15235,15235,55000,44
1919209424,"Tacky Branch Vineyard: Sustainable & Stream-Fed","Drinks","Food","USD",2014-11-25,12000,2014-11-03 16:46:27,12783,"successful",122,"US",12783,12783,12000,22
1280896907,"Dragon Crate: Bicycle Playing Cards and Miniature","Tabletop Games","Games","USD",2014-03-26,40000,2014-03-04 16:27:16,41566,"successful",755,"US",41566,41566,40000,22
530531714,"Real: Laundry Detergent for Men","Product Design","Design","USD",2014-12-17,5000,2014-11-17 23:13:04,5754,"successful",110,"US",5754,5754,5000,30
1617610369,"ALECTRICITY!  The Debut of Alec Sweazy","Classical Music","Music","USD",2012-12-02,8200,2012-11-01 22:12:50,8501,"successful",112,"US",8501,8501,8200,31
1144289253,"migMobile","Software","Technology","USD",2013-03-10,20000,2013-02-08 08:47:48,902,"failed",10,"US",902,902,20000,30
185997280,"Sequester Clothing","Fashion","Fashion","USD",2014-02-07,500,2014-01-28 05:36:50,22,"failed",2,"US",22,22,500,10
503703283,"ClubZone.FM Studios","Radio & Podcasts","Publishing","USD",2015-02-19,5000,2015-01-20 13:58:00,46,"failed",4,"US",46,46,5000,30
86031576,"Rae Marks Solo EP","Music","Music","USD",2017-03-07,4000,2017-02-05 16:26:11,6560,"successful",71,"US",325,6560,4000,30
1994697143,"Table Top Terrain and Trays","Tabletop Games","Games","USD",2016-05-22,3000,2016-04-22 05:09:19,9862,"successful",136,"US",9862,9862,3000,30
2095644972,"CYBERPUNK DYSTOPIA. Scifi Funk 5. 3D Animation Series.","Animation","Film & Video","GBP",2015-03-09,650,2015-02-16 08:27:59,1,"failed",1,"GB",1.54,1.48,960.76,21
161448210,"Committed: Climbing North America's 50 Classic Climbs","Webseries","Film & Video","USD",2012-01-02,25000,2011-11-21 19:20:30,25016.76,"successful",163,"US",25016.76,25016.76,25000,42
1047869884,"The Life I Didin't See Comming","Nonfiction","Publishing","USD",2016-07-28,4500,2016-06-28 20:28:49,15,"failed",1,"US",0,15,4500,30
134080427,"Pollen Blooms and Bees","Nonfiction","Publishing","USD",2014-05-29,15000,2014-04-29 16:23:25,3051,"failed",18,"US",3051,3051,15000,30
337867501,"AN ALL IN ONE CUTTING CUTTING BOARD,  ""THE SWIPER""","Product Design","Design","USD",2014-01-06,25000,2013-12-07 06:09:57,1519,"failed",55,"US",1519,1519,25000,30
925579659,"RaceLens","Web","Technology","USD",2015-12-20,15000,2015-11-19 17:02:35,10518,"failed",41,"US",10518,10518,15000,31
1595218280,"Kettlebake World's Only Baked Popcorn","Food","Food","USD",2012-11-11,20000,2012-10-12 00:40:13,432,"failed",12,"US",432,432,20000,30
1177908568,"Bringing Back the World’s Favourite Coffee","Documentary","Film & Video","GBP",2014-06-05,35000,2014-05-06 16:28:25,240,"failed",9,"GB",405.06,403.81,58888.85,30
196281091,"Ancient Astronauts: A Graphic Novel","Graphic Novels","Comics","CAD",2017-10-20,7000,2017-09-20 01:25:58,7893,"successful",173,"CA",109.18,6317.43,5602.69,30
2049677313,"Makeshift Society: Coworking and Community in Brooklyn","Design","Design","USD",2013-10-31,30000,2013-09-17 13:52:13,31905,"successful",447,"US",31905,31905,30000,44
1979502327,"Post or Not","Apps","Technology","USD",2016-11-15,50000,2016-10-01 17:40:53,0,"failed",0,"US",0,0,50000,45
1117643150,"Songs. Bond Songs: The Music of 007","Indie Rock","Music","USD",2017-04-13,15000,2017-03-13 17:12:38,15044.03,"successful",153,"US",1169,15044.03,15000,31
1842236541,"Three Kilts in Mongolia","Documentary","Film & Video","GBP",2015-05-29,3000,2015-04-29 23:53:42,50,"failed",1,"GB",76.14,76.29,4577.22,30
1851805528,"Cost of Autism (Documentary Film)","Documentary","Film & Video","USD",2015-01-06,8000,2014-11-07 21:52:43,40,"failed",3,"US",40,40,8000,60
1155727027,"Little Steps- Berta Moreno's Debut Album","Jazz","Music","USD",2016-11-23,12000,2016-10-21 05:31:32,12230,"successful",232,"US",370,12230,12000,33
227269890,"Desktop and Mobile Push Notification","Software","Technology","USD",2016-12-23,10000,2016-11-23 19:03:57,17,"failed",2,"US",17,17,10000,30
326342337,"Timeless US National Parks Beauty!","Places","Photography","USD",2017-10-31,350,2017-09-27 16:07:07,246,"failed",6,"US",0,246,350,34
450762149,"Historic Milwaukee, Inc. Presents Doors Open Milwaukee","Art","Art","USD",2013-07-24,20000,2013-06-24 15:49:03,2761,"failed",60,"US",2761,2761,20000,30
158901766,"Windy City Nights","Documentary","Film & Video","USD",2015-08-23,5000,2015-08-09 16:13:44,0,"failed",0,"US",0,0,5000,14
222882509,"Kickstarted: Documenting the Crowdfunding Revolution","Documentary","Film & Video","USD",2013-06-27,85000,2013-05-28 15:08:24,86935,"successful",839,"US",86935,86935,85000,30
397666987,"Harley Quinn Fan Film Series","Action","Film & Video","USD",2017-05-19,10000,2017-03-20 10:05:41,1930,"failed",24,"US",203,1930,10000,60
82093276,"The Third Day - A Short Drama Film","Shorts","Film & Video","GBP",2014-04-02,350,2014-03-12 07:58:23,50,"failed",4,"GB",83.22,82.86,580.02,21
95486127,"Kristal Belle Productions: Loving & Celebrating Being","Theater","Theater","USD",2016-01-07,2000,2015-12-07 23:24:16,40,"failed",3,"US",40,40,2000,31
1425080680,"Cries and Whispers: Opera Concert Premiere","Classical Music","Music","USD",2015-04-11,10,2015-03-12 22:40:24,846,"successful",10,"US",846,846,10,30
392616333,"Enamel Pins and Patches from Slimepeach Press","Accessories","Fashion","USD",2017-02-02,1000,2017-01-03 22:13:08,173,"failed",7,"US",46,173,1000,30
1226183630,"A new full-length album by Curtis Eller's American Circus","Country & Folk","Music","USD",2013-05-07,7000,2013-04-05 17:50:57,11728.13,"successful",323,"US",11728.13,11728.13,7000,32
824406011,"Scandinavian lifestyle concept.Urban meets ethnic in fashion","Apparel","Fashion","SEK",2015-09-09,4500000,2015-08-10 15:30:21,0,"failed",0,"SE",0,0,541099.51,30
527320524,"""Breathing"" A Music Video by Kicking Daisies","Music","Music","USD",2012-03-20,30000,2012-02-19 16:49:44,220,"failed",6,"US",220,220,30000,30
1696016860,"Flux Magazine","Digital Art","Art","USD",2015-04-05,1500,2015-03-11 19:53:23,1510,"successful",11,"US",1510,1510,1500,25
403147024,"Workshop Needed","Glass","Crafts","USD",2014-11-21,1500,2014-10-22 02:56:58,1691,"successful",10,"US",1691,1691,1500,30
719012057,"Diamonds Are Evil - Laser Cut, Socially Responsible Designs","Product Design","Design","USD",2014-12-06,14000,2014-11-06 20:20:53,2361,"failed",60,"US",2361,2361,14000,30
1389934767,"SONAM jewellery","Jewelry","Fashion","GBP",2014-11-11,2000,2014-10-12 22:55:25,0,"failed",0,"GB",0,0,3130.92,30
1445531441,"Life's Connections Through Music","Pop","Music","USD",2013-10-31,5000,2013-09-26 19:36:27,5035,"successful",77,"US",5035,5035,5000,35
1440614050,"Anobium: Volume 3 - Noospheria","Periodicals","Publishing","USD",2012-07-01,2500,2012-06-01 03:27:04,2551,"successful",99,"US",2551,2551,2500,30
325906,"You had it Coming | An ordinary to less ordinary story","Publishing","Publishing","CAD",2014-12-21,4000,2014-11-21 03:39:11,0,"failed",0,"CA",0,0,3450.66,30
1662276614,"Finley Wade; a feature length HD film","Shorts","Film & Video","USD",2010-04-26,2200,2010-04-04 17:35:26,1421,"failed",31,"US",1421,1421,2200,22
454902657,"New York Poster A2 Print","Graphic Design","Design","GBP",2017-12-13,100,2017-12-03 22:53:32,150,"successful",6,"GB",161.68,200.66,133.77,10
1628137611,"Bi-Polar Bear | When Ledge Is Home","Hip-Hop","Music","USD",2012-05-17,6000,2012-04-17 03:25:15,8000,"successful",115,"US",8000,8000,6000,30
470241940,"HOOPS by KIT at SUPERFRONT","Design","Design","USD",2010-07-18,1000,2010-06-18 20:15:44,532,"failed",22,"US",532,532,1000,30
1527060230,"Observos - The Internet of Places","Hardware","Technology","USD",2013-04-15,35000,2013-03-18 23:24:13,1777,"failed",14,"US",1777,1777,35000,28
310704323,"Six Paintings About Water in Sixty Days","Painting","Art","USD",2011-10-15,1750,2011-09-13 17:53:30,3806,"successful",43,"US",3806,3806,1750,32
755830007,"Safety Jumper Cables","Technology","Technology","USD",2017-10-15,10000,2017-09-15 16:46:09,2067,"failed",19,"US",1251,2067,10000,30
245975849,"Minimalist Automatic Watches Without the Markup","Product Design","Design","SGD",2017-09-17,10000,2017-08-30 06:04:01,12812,"successful",54,"SG",3384.61,9522.11,7432.18,18
1394035945,"Technology Enrichment School near Oakland, CA","Technology","Technology","USD",2016-05-07,18000,2016-04-04 20:51:26,0,"failed",0,"US",0,0,18000,33
14100682,"Vad håller ni på med? - Hyckleri och slöseri med dina pengar","Publishing","Publishing","SEK",2016-05-31,50000,2016-04-21 14:49:06,136470,"successful",390,"SE",16882.9,16437.42,6022.35,40
1541928175,"Prest Coffee, Juice, & Smoothie Bar: A Mobile Cart Upgrade!","Drinks","Food","USD",2017-03-31,5000,2017-03-10 05:18:55,5970,"successful",35,"US",475,5970,5000,21
1896441408,"Dale Sanders: Source to Sea Film Pre-Sale","Documentary","Film & Video","USD",2016-11-13,4000,2016-10-14 15:16:15,4150,"successful",76,"US",425,4150,4000,30
884434559,"BIRDS' NEST A Photographic Essay of Bourj Hammoud, Lebanon","Photobooks","Photography","USD",2015-05-13,17500,2015-04-13 15:36:08,28466,"successful",276,"US",28466,28466,17500,30
1203394194,"UDU","Print","Journalism","USD",2015-07-09,10000,2015-05-10 15:21:32,1,"failed",1,"US",1,1,10000,60
1617764875,"James and the giant Mitch podcast","Audio","Journalism","USD",2015-11-01,1500,2015-10-02 23:38:30,1,"failed",1,"US",1,1,1500,30
1194359641,"Cultivate 2013: Growing into Sustainability","Dance","Dance","USD",2013-08-05,7000,2013-07-11 01:22:30,8060,"successful",154,"US",8060,8060,7000,25
1561781694,"Caitlyn Wolfe - Debut Country Rock Album of Originals","Music","Music","USD",2017-09-15,3500,2017-08-15 02:58:48,4253,"successful",70,"US",984,4253,3500,31
1585508908,"vWuppintingger","Music","Music","USD",2011-03-11,1300,2011-01-04 01:47:06,1,"failed",1,"US",1,1,1300,66
1855497514,"The Hamilton Project III: Busy Woods","Theater","Theater","USD",2011-07-24,1200,2011-07-06 00:31:14,1645,"successful",22,"US",1645,1645,1200,18
565378950,"""(MY) IMMORTAL: THE WEB SERIES"" Season Two","Webseries","Film & Video","CAD",2013-11-09,3000,2013-10-10 16:21:56,3400,"successful",54,"CA",3284.09,3249.24,2866.97,30
1673058161,"Pay Per View","Shorts","Film & Video","USD",2015-03-07,5000,2015-02-05 00:08:42,5255,"successful",66,"US",5255,5255,5000,30
629694983,"Growing Pains","Blues","Music","CAD",2013-12-17,4000,2013-11-17 03:33:27,4182.43,"successful",45,"CA",3994.83,3911.74,3741.11,30
267276644,"Hannah Flowers: Ceol & Cláirseach/ Song & Harp, a solo album","World Music","Music","USD",2017-12-20,3000,2017-11-20 07:03:46,3518,"successful",72,"US",1057,3518,3000,30
21451612,"Ann and Dan and their Astounding Illustrated Book Tour","Fiction","Publishing","USD",2015-03-01,5000,2015-01-30 16:07:07,700,"failed",20,"US",700,700,5000,30
1355580330,"The Vamp - Bring Back the Sound","Product Design","Design","GBP",2013-04-28,35000,2013-03-19 16:50:58,101743,"successful",2262,"GB",153706.58,158256.34,54440.82,40
884369292,"STEELYZ - The next evolution in footwear","Footwear","Fashion","CAD",2014-12-10,35000,2014-11-05 19:12:44,18765,"failed",98,"CA",16548.98,16204.66,30224.53,35
977220055,"Pieces of a Small Town....a compilation of columns","Publishing","Publishing","USD",2013-09-01,1000,2013-08-02 21:25:12,226,"failed",6,"US",226,226,1000,30
2133592611,"Finally -- an album.","Music","Music","USD",2017-03-29,25000,2017-02-12 22:09:03,26162,"successful",259,"US",2484,26162,25000,45
1084245581,"Updated Constellations","Illustration","Art","USD",2015-03-28,500,2015-02-26 11:46:02,10,"failed",1,"US",10,10,500,30
248698665,"The Wanderlust Travel Backpack: Backpack Travel Simplified!","Product Design","Design","CAD",2017-10-27,1e+05,2017-09-21 08:03:09,13818,"failed",14,"CA",9996.34,10718.27,77567.48,36
442418367,"A Different Choice: Theater, Artists, and Business","Documentary","Film & Video","USD",2011-10-28,4000,2011-09-28 15:09:19,95,"failed",3,"US",95,95,4000,30
1202918985,"Exercise Bike Mario Kart Racing Controller","Gaming Hardware","Games","USD",2015-06-20,1250,2015-05-31 10:43:28,0,"failed",0,"US",0,0,1250,20
1085310063,"WOLF GIRL - The Princess Mononoke fan film","Shorts","Film & Video","GBP",2013-09-29,29000,2013-09-04 20:10:16,29895,"successful",238,"GB",46480.13,47982.47,46545.97,25
734777932,"Can these bones live? - Documentary","Documentary","Film & Video","NZD",2017-03-23,30000,2017-03-02 21:54:59,1281,"failed",13,"NZ",17.86,898.7,21046.72,21
1356615000,"Inspired Soap Creations","DIY","Crafts","USD",2015-09-12,777,2015-08-28 03:37:00,115,"failed",3,"US",115,115,777,15
1832838563,"YOUR WOODSHOP","Woodworking","Crafts","USD",2015-05-02,11200,2015-03-23 16:27:34,25,"failed",1,"US",25,25,11200,40
475019235,"The JoshSimpson.com Justice Campaign","Comedy","Film & Video","USD",2015-04-03,2e+05,2015-03-04 18:40:52,1109,"failed",5,"US",1109,1109,2e+05,30
580607476,"Unauthorized Detour Band","Rock","Music","USD",2012-05-17,1000,2012-04-17 04:22:53,500,"failed",1,"US",500,500,1000,30
327175639,"deck-Flexible holder","Product Design","Design","USD",2016-03-07,8000,2016-02-10 10:24:48,1376,"failed",19,"US",1376,1376,8000,26
12690855,"SUPERLF398 Low Parts Count Sample & Hold","Hardware","Technology","USD",2012-09-30,200,2012-09-21 01:11:53,870,"successful",36,"US",870,870,200,9
238494714,"Iheavenpros only mobile health and beauty professional hub","Technology","Technology","GBP",2017-05-24,5000,2017-04-24 14:13:55,50,"failed",1,"GB",0,64.2,6420.46,30
1463774893,"Blood Badge","Comedy","Film & Video","USD",2014-10-16,1000,2014-09-16 05:15:59,1660,"successful",13,"US",1660,1660,1000,30
959576792,"Battle Alera","Drama","Film & Video","AUD",2014-08-26,600,2014-07-27 07:12:18,50,"failed",1,"AU",46.98,46.69,560.28,30
387942271,"Steadfast and True: An Auto-Biography","Nonfiction","Publishing","USD",2017-12-12,30000,2017-11-12 22:21:37,15,"failed",1,"US",15,15,30000,30
2013060347,"Last of the Cades","Live Games","Games","USD",2015-01-21,7500,2014-12-22 20:47:18,16,"failed",3,"US",16,16,7500,30
1472593800,"Nomad Clan presents - Art for Aid - The Calais Project","Public Art","Art","GBP",2016-04-06,5500,2016-03-07 15:44:56,5891,"successful",125,"GB",8383.41,8291.81,7741.46,30
361319573,"The Bouclier Visor: sun protection on your bike helmet","Product Design","Design","USD",2015-08-21,25000,2015-07-22 14:37:36,33568,"successful",348,"US",33568,33568,25000,30
1206261571,"Monkey-ing Around","Dance","Dance","USD",2010-09-26,1000,2010-08-27 20:30:43,1270,"successful",30,"US",1270,1270,1000,30
1369621662,"Joining the Omaha Pottery Tour!!!","Pottery","Crafts","USD",2013-09-27,2000,2013-08-28 19:34:40,2124,"successful",30,"US",2124,2124,2000,30
745890748,"Recycled Handcrafted Cards","Stationery","Crafts","USD",2014-08-17,2500,2014-07-18 00:32:29,0,"failed",0,"US",0,0,2500,30
546347495,"Ruba's Visual EP ""8""","Music","Music","USD",2014-08-09,15000,2014-07-09 22:53:43,56,"failed",3,"US",56,56,15000,31
777421535,"The Bipolar Express","Comedy","Theater","USD",2017-12-10,432,2017-11-30 10:25:42,444,"successful",8,"US",58,444,432,10
6068054,"Iyudame Mobile CRM app","Apps","Technology","USD",2016-04-27,21500,2016-03-28 18:41:53,1,"failed",1,"US",1,1,21500,30
1967355981,"Larry Holmes Graphic Novel","Comics","Comics","USD",2013-10-08,10000,2013-08-13 00:06:35,139,"failed",7,"US",139,139,10000,56
764377247,"Dance Spice Blend","Food","Food","USD",2012-09-18,350,2012-08-19 23:39:50,1566,"successful",95,"US",1566,1566,350,30
1526566202,"Bespoke Irish Men's Jewelry by Patrick John Design","Jewelry","Fashion","EUR",2015-05-18,3000,2015-04-03 15:16:29,755,"failed",21,"IE",812.6,842.88,3349.19,45
1235510157,"Tell a Tale Too, Illustrated Jewelry Variations","Fashion","Fashion","USD",2013-10-09,600,2013-09-19 17:51:55,1253,"successful",40,"US",1253,1253,600,20
163093362,"Alien Uprising: Zothren Invasion - OVERTIME!","Tabletop Games","Games","USD",2016-11-07,4000,2016-11-01 17:24:13,4228,"successful",180,"US",4000,4228,4000,6
1796144121,"The Marc Podcast","Journalism","Journalism","USD",2015-04-25,900,2015-04-15 00:49:19,0,"failed",0,"US",0,0,900,10
692223561,"Animation Portfolio","Animation","Film & Video","USD",2012-03-18,1200,2012-02-17 07:01:40,25,"failed",2,"US",25,25,1200,30
825474859,"Martin Grey - Exlusive line of candles","Candles","Crafts","EUR",2015-07-18,10000,2015-06-18 20:20:44,2,"failed",1,"IE",2.25,2.19,10939,30
1806385776,"Together We Walk: Animal Kill Shelter Awarness Documentary","Documentary","Film & Video","USD",2017-04-30,1500,2017-03-24 15:27:05,2130,"successful",43,"US",388,2130,1500,37
1589176352,"Multiverse: A Novelist Game","Tabletop Games","Games","USD",2012-09-14,3000,2012-08-15 01:01:14,256,"failed",5,"US",256,256,3000,30
707746968,"Bagged & Boarded","Webseries","Film & Video","USD",2014-03-17,3500,2014-02-12 00:07:10,611,"failed",18,"US",611,611,3500,33
564521752,"Pa' Paw Tales - Brand New Shoes","Children's Books","Publishing","USD",2013-05-13,4500,2013-04-13 03:12:51,4650,"successful",42,"US",4650,4650,4500,30
1502050600,"Halal LookAPP","Apps","Technology","GBP",2017-09-03,1e+05,2017-08-04 18:33:33,121,"failed",6,"GB",80.62,159.89,132138.8,30
1931548004,"TransGeek Movie: Gender Identity and Geek Culture","Documentary","Film & Video","USD",2015-11-13,29000,2015-10-14 03:52:00,29337,"successful",224,"US",29337,29337,29000,30
376548233,"B A R C E L O N A  poster","Graphic Design","Design","EUR",2015-10-15,1800,2015-09-15 15:01:43,306,"failed",15,"ES",347.09,347.62,2044.8,30
1149041718,"Pretty Little Liars Photoshoot","Photography","Photography","USD",2014-04-14,3500,2014-03-20 22:46:55,0,"failed",0,"US",0,0,3500,25
846554634,"Treasure Trash","Indie Rock","Music","USD",2015-09-14,5000,2015-08-15 02:45:01,75,"failed",2,"US",75,75,5000,30
915389124,"Detective Manne - TV Pilot","Film & Video","Film & Video","USD",2011-07-09,4000,2011-05-10 19:12:18,101,"failed",2,"US",101,101,4000,60
436082587,"El Luchador Fantastico Grande, Dice and Card Brawler!","Tabletop Games","Games","AUD",2015-03-27,6600,2015-02-25 02:12:19,7545,"successful",186,"AU",5910.43,5875.71,5139.79,30
459058581,"Indigo","Narrative Film","Film & Video","USD",2014-06-02,5500,2014-05-03 00:30:27,4875,"failed",9,"US",4875,4875,5500,30
931277068,"The Wedding Anniversary & ""Up-cycled"" Jewelry Project","Art","Art","USD",2014-08-04,300,2014-07-29 13:24:24,31,"failed",3,"US",31,31,300,6
923516492,"Originality Needs A Canvas","Country & Folk","Music","USD",2014-09-01,5000,2014-08-15 06:15:15,5575.76,"successful",92,"US",5575.76,5575.76,5000,17
681353803,"My Little Penguin Boy: The Dreamer","Children's Books","Publishing","USD",2012-02-03,10695,2012-01-04 11:01:10,0,"failed",0,"US",0,0,10695,30
551672980,"Sail Away - First title in Stillpoint/Memory memoir series","Nonfiction","Publishing","USD",2012-05-31,1500,2012-05-01 23:16:56,1905,"successful",34,"US",1905,1905,1500,30
510725951,"Young Writers Foundation","Young Adult","Publishing","CAD",2015-06-13,18000,2015-05-14 05:51:28,0,"failed",0,"CA",0,0,14668.73,30
1723292366,"TRANSIT/STASIS: Negotiating Movement in the City","Art","Art","USD",2011-03-26,1500,2011-02-24 01:37:47,1700,"successful",22,"US",1700,1700,1500,30
1068787027,"VegANY Dough","Vegan","Food","USD",2015-08-29,10000,2015-07-30 19:53:45,20,"failed",2,"US",20,20,10000,30
1172038527,"48 Hours - Winter Roadtrip","Film & Video","Film & Video","USD",2014-03-14,101000,2014-02-12 03:14:38,0,"failed",0,"US",0,0,101000,30
112061499,"The Legend of Swee' Pea","Documentary","Film & Video","USD",2014-04-22,50000,2014-03-18 18:02:03,53250,"successful",422,"US",53250,53250,50000,35
1414188512,"Genesis 51:33-51 - A Short Film","Shorts","Film & Video","USD",2011-07-25,1300,2011-07-03 15:10:44,1369.17,"successful",42,"US",1369.17,1369.17,1300,22
201625556,"Pocket Imperium: Prosperity","Tabletop Games","Games","USD",2015-06-15,1000,2015-05-30 03:25:54,19907,"successful",1228,"US",19907,19907,1000,16
1104728236,"The Freelancing Roleplayers adventure Three-pack","Tabletop Games","Games","USD",2017-02-25,500,2017-01-26 19:23:30,778,"successful",52,"US",355,778,500,30
825925254,"Athena","Comic Books","Comics","AUD",2014-09-26,10000,2014-08-27 08:54:59,0,"failed",0,"AU",0,0,8791.21,30
601521953,"The Woodlands Jazz Fest","Jazz","Music","USD",2016-01-03,50000,2015-12-04 02:55:37,151,"failed",3,"US",151,151,50000,30
1284860799,"Bread & Wine House Made & Small Batch","Small Batch","Food","USD",2016-04-10,25000,2016-03-11 01:55:06,1,"failed",1,"US",1,1,25000,30
1787916483,"Chorus for a Musical Premiere: ""How Green Was My Valley""","Music","Music","USD",2014-08-07,10000,2014-07-18 00:17:58,1141,"failed",24,"US",1141,1141,10000,20
333119122,"Round Zero","Video Games","Games","GBP",2014-11-14,50,2014-10-15 21:59:57,1,"failed",1,"GB",1.61,1.57,78.27,30
534714727,"Food He.ro - Chicago's First Food Tech Lab","Food","Food","USD",2014-04-19,10000,2014-03-20 14:00:59,771,"failed",14,"US",771,771,10000,30
1884547809,"The Signal","Electronic Music","Music","USD",2012-01-09,900,2011-11-21 23:44:14,210,"failed",10,"US",210,210,900,49
959691100,"An Odradekian Paradise Park","Theater","Theater","USD",2012-03-01,2500,2012-01-11 02:17:05,2505.66,"successful",49,"US",2505.66,2505.66,2500,50
591232937,"Trials of Righteousness","Fiction","Publishing","USD",2013-10-05,3000,2013-09-05 21:02:36,0,"failed",0,"US",0,0,3000,30
1464627975,"Furnishing The Light","Food","Food","USD",2013-02-01,1e+05,2012-12-18 16:49:36,1351,"failed",16,"US",1351,1351,1e+05,45
1473658747,"The 30  Day  Reading  Wheel---a better way to teach reading","Hardware","Technology","USD",2011-10-27,3500,2011-09-23 22:18:58,397,"failed",5,"US",397,397,3500,34
73490454,"Walk to Jesus - Christian Motivation Family Game","Tabletop Games","Games","USD",2013-11-30,5000,2013-11-04 23:14:37,365,"failed",21,"US",365,365,5000,26
1850924460,"Stobies Apparel","Apparel","Fashion","USD",2016-06-24,1000,2016-05-15 01:06:25,80,"failed",4,"US",80,80,1000,40
1471000063,"Fire in the Hole Hotsauce","Food","Food","USD",2014-06-27,1500,2014-05-28 00:44:58,2025,"successful",70,"US",2025,2025,1500,30
2094918756,"Dump Trump - A Donald Trump Inspired Video Game!","Mobile Games","Games","USD",2016-07-01,8000,2016-06-01 03:11:49,0,"failed",0,"US",0,0,8000,30
1195592717,"A Life Worth Living: A Teachers Memoir","Nonfiction","Publishing","USD",2015-07-30,6300,2015-06-30 20:46:00,30,"failed",1,"US",30,30,6300,30
1026305220,"The Relaunch: Flying Not Falling: New Age Music Gone World!","World Music","Music","USD",2017-06-28,1850,2017-06-21 22:23:32,2475,"successful",53,"US",516,2475,1850,7
1986582877,"America, as I See It","Photography","Photography","USD",2014-04-13,2500,2014-03-14 20:12:08,640,"failed",10,"US",640,640,2500,30
266050415,"AUSTRALIA'S MOST HAUNTED PLACES#FILMED","Film & Video","Film & Video","AUD",2015-01-17,20000,2014-12-18 03:24:37,5,"failed",1,"AU",4.11,3.95,15806.53,30
1815290109,"Make Upright Figurine's ground breaking new album a reality!","Rock","Music","USD",2013-12-09,2000,2013-10-10 22:40:47,50,"failed",3,"US",50,50,2000,60
1614623843,"Josh Hoaby Album Project","Faith","Music","USD",2014-06-11,12000,2014-05-12 15:36:40,13385,"successful",89,"US",13385,13385,12000,30
806115561,"Fire on the Mountain Hot Sauce / Asheville Hot Sauce Co.","Food","Food","USD",2016-09-19,8000,2016-08-05 01:15:16,645,"failed",14,"US",115,645,8000,45
1314367294,"EZ Stick 3D Printer Build Surface by GeckoTek","3D Printing","Technology","USD",2017-05-13,20000,2017-04-13 23:15:38,31906,"successful",932,"US",3796,31906,20000,30
150894522,"Shitfaced","Shorts","Film & Video","USD",2013-07-06,7500,2013-06-06 21:18:12,8540.55,"successful",135,"US",8540.55,8540.55,7500,30
2072169352,"Energy Storage Invention which totally replaces batteries","Technology","Technology","USD",2017-03-04,30000,2017-02-02 02:43:44,8.77,"failed",2,"US",34,8.77,30000,30
505218166,"Island of the lost","Fiction","Publishing","USD",2017-02-22,7500,2017-01-23 00:23:44,0,"failed",0,"US",0,0,7500,30
892155393,"FF6 Dice - with innovation on the face of it","Games","Games","GBP",2015-04-19,7500,2015-03-11 21:47:27,8352,"successful",167,"GB",12604.45,12627.76,11339.58,39
146229187,"""This Film Will Change Your Life""","Documentary","Film & Video","USD",2009-11-17,2000,2009-08-19 06:55:31,360,"failed",7,"US",360,360,2000,90
261149691,"Rock & Roll Jeopardy! Concert May 19th, 2013 5:00pm","Music","Music","USD",2013-04-29,10000,2013-04-15 20:30:15,10165,"successful",83,"US",10165,10165,10000,14
1217567448,"Caterpillars First Full Length Album","Indie Rock","Music","USD",2013-02-22,2500,2013-01-23 00:34:59,2605,"successful",62,"US",2605,2605,2500,30
1710481992,"LORE : VR RPG : Pilot giant robots & ride airships in VR!","Video Games","Games","USD",2017-09-09,58000,2017-07-26 14:39:08,747,"failed",19,"US",0,747,58000,45
101797258,"Cannibal Unicorn","Apparel","Fashion","EUR",2015-12-24,50000,2015-11-24 21:45:29,10,"failed",2,"DE",10.61,10.95,54735.14,30
1423376513,"Just so you know..","Publishing","Publishing","USD",2012-03-09,50000,2012-02-08 19:17:36,0,"failed",0,"US",0,0,50000,30
598474680,"The Skyway Project, Gaming at a Higher Level","Tabletop Games","Games","USD",2014-04-19,10000,2014-03-15 21:02:45,14348,"successful",113,"US",14348,14348,10000,35
1583214674,"Gottschalk And Cuba: A Project by Antonio Iturrioz","Classical Music","Music","USD",2017-05-29,28000,2017-04-28 21:00:14,28200,"successful",50,"US",3575,28200,28000,31
1499605076,"Buddhist Geeks Conference 2012","Technology","Technology","USD",2011-10-22,20000,2011-09-07 02:01:29,25751,"successful",150,"US",25751,25751,20000,45
802100449,"Bildungsmaterialien befreien","Academic","Publishing","EUR",2015-07-29,2500,2015-06-30 20:52:48,0,"failed",0,"DE",0,0,2741.74,29
909153652,"Dark Alley Murder's 3rd Studio Album ""Speak No Evil""","Rock","Music","USD",2013-01-06,1000,2012-12-07 22:55:33,25,"failed",2,"US",25,25,1000,30
455273157,"XtremeStax - An endurance tool for our youth.","Live Games","Games","USD",2017-05-21,5000,2017-05-11 16:55:20,20,"failed",1,"US",20,20,5000,10
1013854404,"SERENDIP Spring Season 2013 DANCE or BUST!","Dance","Dance","USD",2013-04-30,1000,2013-03-05 20:28:22,1297,"successful",22,"US",1297,1297,1000,56
